,title,price,link
606,ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L312WS Thin ...,"₹62,890",/asus-vivobook-k15-oled-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k513ea-l312ws-thin-light-laptop/p/itm43432ba02fc87?pid=COMG87FFHXJHKNE8&lid=LSTCOMG87FFHXJHKNE8CJQCDQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_607&otracker=search&fm=organic&iid=en_PXxbQinvUkq3JlTYMsPM3yd8AZejbE1OSj29Z0iwE5zTFsnMLnlexv%2BZJR9d85QuXxqIgF0BsYJhms2HdPHjSw%3D%3D&ppt=None&ppn=None&ssid=ltqfzba6i80000001665210945254&qH=c06ea84a1e3dc3c6
607,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,"₹37,390",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-thin-light-laptop/p/itm0e009f57a591b?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXITXX3A&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_608&otracker=search&fm=organic&iid=en_PXxbQinvUkq3JlTYMsPM3yd8AZejbE1OSj29Z0iwE5weSSSnnpOHcCc7mY%2FYr42tU12G7oC0BYyZPflC5hM8kw%3D%3D&ppt=None&ppn=None&ssid=ltqfzba6i80000001665210945254&qH=c06ea84a1e3dc3c6
608,HP Pavilion Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15-DK1520TX Laptop,"₹61,890",/hp-pavilion-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-15-dk1520tx-laptop/p/itmfaed815ff0a12?pid=COMGCGSTDSM84Z2D&lid=LSTCOMGCGSTDSM84Z2DMIJXEG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_609&otracker=search&fm=organic&iid=43f80499-7438-4d82-922d-a7667cc8b7e8.COMGCGSTDSM84Z2D.SEARCH&ppt=None&ppn=None&ssid=ltqfzba6i80000001665210945254&qH=c06ea84a1e3dc3c6
609,ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) U...,"₹79,890",/asus-zenbook-flip-13-oled-touch-panel-intel-evo-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-ux363ea-hp501ts-2-1-laptop/p/itmeaed5125d10fa?pid=COMGY4DTHYFGFPGZ&lid=LSTCOMGY4DTHYFGFPGZFVKPSP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_610&otracker=search&fm=organic&iid=43f80499-7438-4d82-922d-a7667cc8b7e8.COMGY4DTHYFGFPGZ.SEARCH&ppt=None&ppn=None&ssid=ltqfzba6i80000001665210945254&qH=c06ea84a1e3dc3c6
610,Infinix X1 Slim Series Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,"₹32,890",/infinix-x1-slim-series-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itm3c4ee07fa1510?pid=COMGEHP5QMDCEWGK&lid=LSTCOMGEHP5QMDCEWGKJCQ73O&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_611&otracker=search&fm=organic&iid=43f80499-7438-4d82-922d-a7667cc8b7e8.COMGEHP5QMDCEWGK.SEARCH&ppt=None&ppn=None&ssid=ltqfzba6i80000001665210945254&qH=c06ea84a1e3dc3c6
611,ASUS Zenbook S 13 Ryzen 5 Hexa Core 6600U - (16 GB/512 GB SSD/Windows 11 Home) UM5302TA-LX502WS Thin a...,"₹99,890",/asus-zenbook-s-13-ryzen-5-hexa-core-6600u-16-gb-512-gb-ssd-windows-11-home-um5302ta-lx502ws-thin-light-laptop/p/itm6fb9f5c34094d?pid=COMGF3322GCZTZZR&lid=LSTCOMGF3322GCZTZZRAAQH31&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_612&otracker=search&fm=organic&iid=43f80499-7438-4d82-922d-a7667cc8b7e8.COMGF3322GCZTZZR.SEARCH&ppt=None&ppn=None&ssid=ltqfzba6i80000001665210945254&qH=c06ea84a1e3dc3c6
612,ALIENWARE Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1660 T...,"₹1,99,890",/alienware-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1660-ti-m15r3-gaming-laptop/p/itme9ee3d237303f?pid=COMFTC4YQF7KE9QU&lid=LSTCOMFTC4YQF7KE9QUVGAMXK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_613&otracker=search&fm=organic&iid=43f80499-7438-4d82-922d-a7667cc8b7e8.COMFTC4YQF7KE9QU.SEARCH&ppt=None&ppn=None&ssid=ltqfzba6i80000001665210945254&qH=c06ea84a1e3dc3c6
613,ASUS TUF Gaming F15 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 10/6 GB Graphics/NVIDIA GeForce RTX 306...,"₹1,29,890",/asus-tuf-gaming-f15-core-i9-11th-gen-16-gb-1-tb-ssd-windows-10-6-gb-graphics-nvidia-geforce-rtx-3060-240-hz-fx566hm-az096ts-laptop/p/itmd068ec3223a62?pid=COMG9UMZXYRPNNMS&lid=LSTCOMG9UMZXYRPNNMSQKUU6Z&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_614&otracker=search&fm=organic&iid=43f80499-7438-4d82-922d-a7667cc8b7e8.COMG9UMZXYRPNNMS.SEARCH&ppt=None&ppn=None&ssid=ltqfzba6i80000001665210945254&qH=c06ea84a1e3dc3c6
614,ASUS ROG Strix SCAR 15 (2022) Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA...,"₹2,99,890",/asus-rog-strix-scar-15-2022-core-i9-12th-gen-32-gb-2-tb-ssd-windows-11-home-16-gb-graphics-nvidia-geforce-rtx-3070-ti-240-hz-g533zw-ln106ws-gaming-laptop/p/itm9186d5ad463d1?pid=COMGCYCF5GRF3ZER&lid=LSTCOMGCYCF5GRF3ZER3UVSUT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_615&otracker=search&fm=organic&iid=43f80499-7438-4d82-922d-a7667cc8b7e8.COMGCYCF5GRF3ZER.SEARCH&ppt=None&ppn=None&ssid=ltqfzba6i80000001665210945254&qH=c06ea84a1e3dc3c6
615,Nokia PureBook S14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) NKi511TL85S Thin and Light Lap...,"₹42,890",/nokia-purebook-s14-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-nki511tl85s-thin-light-laptop/p/itm296ccb8b1f5f6?pid=COMG3FAW7XSUQBBH&lid=LSTCOMG3FAW7XSUQBBHAMXKRP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_616&otracker=search&fm=organic&iid=43f80499-7438-4d82-922d-a7667cc8b7e8.COMG3FAW7XSUQBBH.SEARCH&ppt=None&ppn=None&ssid=ltqfzba6i80000001665210945254&qH=c06ea84a1e3dc3c6
616,ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) ...,"₹87,890",/asus-zenbook-flip-13-oled-touch-panel-intel-evo-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-ux363ea-hp562ws-2-1-laptop/p/itmaa0213e161779?pid=COMGBYQ2G7MGZJY2&lid=LSTCOMGBYQ2G7MGZJY2WSGWDK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_617&otracker=search&fm=organic&iid=43f80499-7438-4d82-922d-a7667cc8b7e8.COMGBYQ2G7MGZJY2.SEARCH&ppt=None&ppn=None&ssid=ltqfzba6i80000001665210945254&qH=c06ea84a1e3dc3c6
617,ASUS VivoBook 15 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) X515JA-BR381T Thin and Light Lapto...,"₹33,890",/asus-vivobook-15-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-x515ja-br381t-thin-light-laptop/p/itm8ebb345c4d71f?pid=COMFZ53STVAJWE8K&lid=LSTCOMFZ53STVAJWE8KQWD5V1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_618&otracker=search&fm=organic&iid=43f80499-7438-4d82-922d-a7667cc8b7e8.COMFZ53STVAJWE8K.SEARCH&ppt=None&ppn=None&ssid=ltqfzba6i80000001665210945254&qH=c06ea84a1e3dc3c6
618,Avita SATUS ULTIMUS S111 Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) NU14A1INC43PN-CG Laptop,"₹18,890",/avita-satus-ultimus-s111-celeron-dual-core-4-gb-128-gb-ssd-windows-11-home-nu14a1inc43pn-cg-laptop/p/itm9b7c11768d2cd?pid=COMGCPSTEG5C7NCU&lid=LSTCOMGCPSTEG5C7NCUOOVSB2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_619&otracker=search&fm=organic&iid=43f80499-7438-4d82-922d-a7667cc8b7e8.COMGCPSTEG5C7NCU.SEARCH&ppt=None&ppn=None&ssid=ltqfzba6i80000001665210945254&qH=c06ea84a1e3dc3c6
619,acer Aspire Vero (Green PC) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) AV15-51 Notebook,"₹62,890",/acer-aspire-vero-green-pc-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-av15-51-notebook/p/itmf2cf39993a922?pid=COMGBNUHEV27HVCG&lid=LSTCOMGBNUHEV27HVCGJO6IPX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_620&otracker=search&fm=organic&iid=43f80499-7438-4d82-922d-a7667cc8b7e8.COMGBNUHEV27HVCG.SEARCH&ppt=None&ppn=None&ssid=ltqfzba6i80000001665210945254&qH=c06ea84a1e3dc3c6
620,ASUS TUF Gaming F17 (2022) with 90Whr Battery Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 G...,"₹84,890",/asus-tuf-gaming-f17-2022-90whr-battery-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fx777zc-hx069w-laptop/p/itm8ee3baffe3279?pid=COMGE73KEFYBU8A9&lid=LSTCOMGE73KEFYBU8A9U6K3FH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_621&otracker=search&fm=organic&iid=43f80499-7438-4d82-922d-a7667cc8b7e8.COMGE73KEFYBU8A9.SEARCH&ppt=None&ppn=None&ssid=ltqfzba6i80000001665210945254&qH=c06ea84a1e3dc3c6
621,Lenovo Ideapad Gaming 3 Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NV...,"₹64,890",/lenovo-ideapad-gaming-3-core-i5-11th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-15ihu6-laptop/p/itm862099f931fb1?pid=COMGEMAYVEKWBVZB&lid=LSTCOMGEMAYVEKWBVZBNPL1MZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_622&otracker=search&fm=organic&iid=43f80499-7438-4d82-922d-a7667cc8b7e8.COMGEMAYVEKWBVZB.SEARCH&ppt=None&ppn=None&ssid=ltqfzba6i80000001665210945254&qH=c06ea84a1e3dc3c6
622,Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,"₹39,890",/infinix-x1-slim-series-core-i5-10th-gen-16-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itme59a66a6295f7?pid=COMGEHP5TU7MDEFG&lid=LSTCOMGEHP5TU7MDEFGXNRQOZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_623&otracker=search&fm=organic&iid=43f80499-7438-4d82-922d-a7667cc8b7e8.COMGEHP5TU7MDEFG.SEARCH&ppt=None&ppn=None&ssid=ltqfzba6i80000001665210945254&qH=c06ea84a1e3dc3c6
623,Lenovo Yoga Slim 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14IIL05 Thin and...,"₹69,890",/lenovo-yoga-slim-7-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-14iil05-thin-light-laptop/p/itmef874d2646752?pid=COMFS9YWNNPWWZGP&lid=LSTCOMFS9YWNNPWWZGPT7RJOT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_624&otracker=search&fm=organic&iid=43f80499-7438-4d82-922d-a7667cc8b7e8.COMFS9YWNNPWWZGP.SEARCH&ppt=None&ppn=None&ssid=ltqfzba6i80000001665210945254&qH=c06ea84a1e3dc3c6
624,Infinix X1 Slim Series Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,"₹32,890",/infinix-x1-slim-series-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itm74b9671d9da43?pid=COMGEHP5JWMKSBQA&lid=LSTCOMGEHP5JWMKSBQA1O2X5J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_625&otracker=search&fm=organic&iid=2d245842-8596-4d46-a874-55bd4d98edf2.COMGEHP5JWMKSBQA.SEARCH&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
625,ASUS Eeebook 14 Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) E410KA-BV101WS Thin and Light La...,"₹29,890",/asus-eeebook-14-pentium-quad-core-8-gb-256-gb-ssd-windows-11-home-e410ka-bv101ws-thin-light-laptop/p/itm52355ce426d03?pid=COMGDRC9UUY5NDRR&lid=LSTCOMGDRC9UUY5NDRRCB0VGO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_626&otracker=search&fm=organic&iid=2d245842-8596-4d46-a874-55bd4d98edf2.COMGDRC9UUY5NDRR.SEARCH&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
626,acer Aspire 3 Dual Core 3020e - (4 GB/256 GB SSD/Windows 11 Home) A314-22 Laptop,"₹21,890",/acer-aspire-3-dual-core-3020e-4-gb-256-gb-ssd-windows-11-home-a314-22-laptop/p/itm07e718a865608?pid=COMGBNUMF8CDJZFH&lid=LSTCOMGBNUMF8CDJZFHVNFSHE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_627&otracker=search&fm=organic&iid=en_KxoUo7OszkndH58SbfFm0FKkDoX802q3tfOWoTvLIa%2FJq0pFsm5eegEUreoZjRfJFXuZ9FCqywavLb%2B8qN9sag%3D%3D&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
627,ASUS Core i3 10th Gen - (8 GB/1 TB HDD/Windows 11 Home) X415JA-BV302WS Thin and Light Laptop,"₹26,890",/asus-core-i3-10th-gen-8-gb-1-tb-hdd-windows-11-home-x415ja-bv302ws-thin-light-laptop/p/itmfcf79816824c3?pid=COMGGH43MGBT7ZZX&lid=LSTCOMGGH43MGBT7ZZXUKP4EJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_628&otracker=search&fm=organic&iid=en_KxoUo7OszkndH58SbfFm0FKkDoX802q3tfOWoTvLIa%2BPy1XiYBmolDXmO6ZMfsg25FNkr3lG2BFdWCjTDJnmFw%3D%3D&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
628,DELL G15 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050)...,"₹1,02,890",/dell-g15-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-rtx-3050-g15-5515-gaming-laptop/p/itm7eac1e01d045c?pid=COMG666G8ETBWZUE&lid=LSTCOMG666G8ETBWZUEKRYO2J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_629&otracker=search&fm=organic&iid=2d245842-8596-4d46-a874-55bd4d98edf2.COMG666G8ETBWZUE.SEARCH&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
629,ASUS VivoBook Flip 14 Touch Panel Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) TP412FA-EC372TS...,"₹42,890",/asus-vivobook-flip-14-touch-panel-core-i3-10th-gen-4-gb-512-gb-ssd-windows-10-home-tp412fa-ec372ts-2-1-laptop/p/itm29a145a9e980e?pid=COMFSKF9FP9WZDAZ&lid=LSTCOMFSKF9FP9WZDAZNDPFJY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_630&otracker=search&fm=organic&iid=2d245842-8596-4d46-a874-55bd4d98edf2.COMFSKF9FP9WZDAZ.SEARCH&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
630,ASUS Pentium Quad Core - (4 GB/1 TB HDD/Windows 10 Home) X543MA-DM101T Laptop,"₹21,890",/asus-pentium-quad-core-4-gb-1-tb-hdd-windows-10-home-x543ma-dm101t-laptop/p/itm5d3b4646a6abb?pid=COMFUXREZ5ADCVK6&lid=LSTCOMFUXREZ5ADCVK67XCLSO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_631&otracker=search&fm=organic&iid=en_KxoUo7OszkndH58SbfFm0FKkDoX802q3tfOWoTvLIa%2FX0BB2Y5vdB9eY5unYCZKFK4uoBJBHkAZxHe2KE41kpQ%3D%3D&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
631,RedmiBook 15 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Thin and Light Laptop,"₹27,890",/redmibook-15-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-thin-light-laptop/p/itm302328cdf5e24?pid=COMG4Z35GKZTRDSF&lid=LSTCOMG4Z35GKZTRDSFFNBHAW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_632&otracker=search&fm=organic&iid=en_KxoUo7OszkndH58SbfFm0FKkDoX802q3tfOWoTvLIa%2Fgedmq8teAhDGjvoEzB7V71D9TlixmxDbp9OrVbmz%2BCQ%3D%3D&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
632,HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 H...,"₹1,55,390",/hp-omen-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-16-b1361tx-gaming-laptop/p/itm4de195a76ef55?pid=COMGCGSTJRS6MHHR&lid=LSTCOMGCGSTJRS6MHHR70BXJS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_633&otracker=search&fm=organic&iid=2d245842-8596-4d46-a874-55bd4d98edf2.COMGCGSTJRS6MHHR.SEARCH&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
633,HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,"₹84,098",/hp-victus-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-16-e0350ax-gaming-laptop/p/itm74bd1219297b0?pid=COMGDJPHYQYGEFHN&lid=LSTCOMGDJPHYQYGEFHNPE2K55&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_634&otracker=search&fm=organic&iid=2d245842-8596-4d46-a874-55bd4d98edf2.COMGDJPHYQYGEFHN.SEARCH&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
634,ASUS ROG Flow Z13 (2022) Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹1,79,890",/asus-rog-flow-z13-2022-core-i9-12th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-120-hz-gz301ze-ld064ws-gaming-laptop/p/itm31d9ae53c4492?pid=COMGFYQZGYPZNPGS&lid=LSTCOMGFYQZGYPZNPGSF4XGMY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_635&otracker=search&fm=organic&iid=2d245842-8596-4d46-a874-55bd4d98edf2.COMGFYQZGYPZNPGS.SEARCH&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
635,acer Travelmate Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) TravelMate P214-53 Noteb...,"₹39,890",/acer-travelmate-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-p214-53-notebook/p/itmacb0bc122b708?pid=COMG4PSMFX47X5DG&lid=LSTCOMG4PSMFX47X5DGZOZV59&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_636&otracker=search&fm=organic&iid=2d245842-8596-4d46-a874-55bd4d98edf2.COMG4PSMFX47X5DG.SEARCH&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
636,Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹48,890",/lenovo-ideapad-gaming-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-82k101b6in-82k101ftin-laptop/p/itm52edaf472c5df?pid=COMGFM5BFZHDDB4R&lid=LSTCOMGFM5BFZHDDB4RSEPODX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_637&otracker=search&fm=organic&iid=en_KxoUo7OszkndH58SbfFm0FKkDoX802q3tfOWoTvLIa9ClhngcMSHAqciaP9cOWuDck3d4PEFBpcJrBfGKQ27lA%3D%3D&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
637,ASUS Pentium Quad Core - (4 GB/1 TB HDD/Windows 10 Home) X543MA-GQ1020T Laptop,"₹21,890",/asus-pentium-quad-core-4-gb-1-tb-hdd-windows-10-home-x543ma-gq1020t-laptop/p/itmc21cd172b84ea?pid=COMFSKF9DHVPZCYZ&lid=LSTCOMFSKF9DHVPZCYZNBE0MA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_638&otracker=search&fm=organic&iid=en_KxoUo7OszkndH58SbfFm0FKkDoX802q3tfOWoTvLIa8ecQtm5NCbaVzG9jg%2FFsr0x2wDpycj5vdRZ8GouKDeXw%3D%3D&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
638,HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3517TU Thin and Light Laptop,"₹54,350",/hp-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-15s-du3517tu-thin-light-laptop/p/itmbc61a81389b4d?pid=COMGA3HWJVQDZYGQ&lid=LSTCOMGA3HWJVQDZYGQBP2RRB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_639&otracker=search&fm=organic&iid=2d245842-8596-4d46-a874-55bd4d98edf2.COMGA3HWJVQDZYGQ.SEARCH&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
639,ASUS ROG Zephyrus S15 Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce ...,"₹2,34,890",/asus-rog-zephyrus-s15-core-i7-10th-gen-32-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-2080-super-max-q-design-300-hz-gx502lxs-hf081t-gaming-laptop/p/itm3eec50e048af1?pid=COMFUXREHNYXARGW&lid=LSTCOMFUXREHNYXARGWG5NY6T&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_640&otracker=search&fm=organic&iid=2d245842-8596-4d46-a874-55bd4d98edf2.COMFUXREHNYXARGW.SEARCH&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
640,HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s-ey1508AU Thin and Light Laptop,"₹28,399",/hp-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-15s-ey1508au-thin-light-laptop/p/itmec2f587ddbf77?pid=COMGFPH2ZWTDZHK6&lid=LSTCOMGFPH2ZWTDZHK6AEG0YB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_641&otracker=search&fm=organic&iid=en_KxoUo7OszkndH58SbfFm0FKkDoX802q3tfOWoTvLIa%2BB89iuj3jwpoflP5UZF%2FmsoRlfUrtQxkysNV15o1HEaw%3D%3D&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
641,Lenovo IdeaPad 1 Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 11IGL05 Thin and Light Laptop,"₹21,890",/lenovo-ideapad-1-celeron-dual-core-4-gb-256-gb-ssd-windows-11-home-11igl05-thin-light-laptop/p/itm56e1f06112b0d?pid=COMGCFNZASDRTZAU&lid=LSTCOMGCFNZASDRTZAURTHFHX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_642&otracker=search&fm=organic&iid=en_KxoUo7OszkndH58SbfFm0FKkDoX802q3tfOWoTvLIa9GtDLRyF9HeNwM7vD%2FVssgm%2Bw2l8T228adkmGa2Lnv1A%3D%3D&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
642,ASUS Vivobook Pro 15 OLED Ryzen 7 Octa Core AMD Ryzen™ 7 5800H 5th Gen - (16 GB/1 TB SSD/Windows 10 Ho...,"₹98,490",/asus-vivobook-pro-15-oled-ryzen-7-octa-core-amd-ryzen-5800h-5th-gen-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-m3500qc-l1262ts-laptop/p/itm55a3d4c9938c0?pid=COMG9VQJGATFFFVP&lid=LSTCOMG9VQJGATFFFVPUJB3IR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_643&otracker=search&fm=organic&iid=2d245842-8596-4d46-a874-55bd4d98edf2.COMG9VQJGATFFFVP.SEARCH&ppt=None&ppn=None&ssid=23q0oslaq80000001665210946270&qH=c06ea84a1e3dc3c6
